     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
3999500 2964500  1  4 22   0.2 1011  39  2.9 7  3.6  92    0    0 279 -305  1
3999500 2964500  1  4 23  -0.1 1012  15  3.2 7  3.4  90    0    0 279 -301  1
3999500 2964500  1  4 24  -0.4 1013  38  3.9 7  3.4  90    0    0 279 -298  1
3999500 2964500  1  5  1  -1.9 1014  29  3.2 8  3.2  93    0    0 283 -298  1
3999500 2964500  1  5  2  -1.9 1015  14  2.5 8  3.0  92    0    0 289 -296  1
3999500 2964500  1  5  3  -2.2 1015  23  2.8 5  2.8  87    0    0 268 -293  1
3999500 2964500  1  5  4  -2.6 1016  21  3.8 4  2.7  85    0    0 242 -291  1
3999500 2964500  1  5  5  -3.7 1017  21  3.8 3  2.5  85    0    0 228 -289  1
3999500 2964500  1  5  6  -4.8 1017 343  3.8 2  2.4  88    0    0 212 -287  1
3999500 2964500  1  5  7  -6.5 1018 352  3.6 3  2.2  90    0    0 209 -285  1
3999500 2964500  1  5  8  -6.3 1019 331  4.0 4  2.1  92    0    0 220 -286  1
3999500 2964500  1  5  9  -3.7 1019  22  3.4 5  2.4  92    0    3 238 -286  1
3999500 2964500  1  5 10  -2.7 1020  33  3.8 3  2.7  90    0   14 238 -285  1
3999500 2964500  1  5 11  -2.1 1021  31  3.5 2  2.8  89   52   78 223 -285  1
3999500 2964500  1  5 12  -1.6 1022  28  2.7 1  2.8  87   89   93 212 -286  1
3999500 2964500  1  5 13  -1.3 1023  35  3.4 0  2.8  84  166   78 200 -289  1
3999500 2964500  1  5 14  -1.1 1023  31  3.6 0  2.8  81  145   74 194 -290  1
3999500 2964500  1  5 15  -1.4 1024  28  3.3 0  2.8  81   62   67 195 -290  1
3999500 2964500  1  5 16  -2.3 1024  29  2.6 0  2.7  83   24   39 195 -287  1
3999500 2964500  1  5 17  -3.4 1025  29  2.1 1  2.6  85    0    0 198 -284  1
3999500 2964500  1  5 18  -4.2 1026  39  1.5 1  2.5  88    0    0 201 -280  1
3999500 2964500  1  5 19  -4.9 1026  40  1.0 0  2.4  91    0    0 194 -278  1
